PersonId,MetricDate,Copilot Chat (work) in Word prompts submitted,Copilot Chat (work) in PowerPoint prompts submitted,Copilot Chat (work) in Excel prompts submitted,Copilot Chat (web) in Word prompts submitted,Copilot Chat (web) in PowerPoint prompts submitted,Copilot Chat (web) in Excel prompts submitted,Meetings recapped by Copilot,Meeting hours recapped by Copilot,Copilot Chat (Web) prompts submitted in Outlook,Copilot Chat (Web) prompts submitted in Teams,Copilot Enabled User,Copilot Teams Enabled User,Copilot Productivity Apps Enabled User,Copilot Chat Enabled User,Days of active Copilot usage in Word,Days of active Copilot usage in Teams,Days of active Copilot usage in Powerpoint,Days of active Copilot usage in Outlook,Days of active Copilot usage in OneNote,Days of active Copilot usage in Loop,Days of active Copilot usage in Excel,Days of active Copilot chat (work) usage,Days of active Copilot Chat (web) usage,Copilot enabled days for Teams,Copilot enabled days for Productivity App,Copilot enabled days for Power Platform connectors,Copilot enabled days for Intelligent Search,Copilot Chat (work) prompts submitted in Teams,Copilot Chat (work) prompts submitted in Outlook,Copilot chat (work) enabled days,Copilot assisted hours,Copilot actions taken in Word,Copilot actions taken in Teams,Copilot actions taken in Powerpoint,Copilot actions taken in Excel,Copilot actions taken in Outlook,Copilot actions taken in Copilot chat (work),Intelligent recap actions taken,Copilot Chat (web) prompts submitted,Visualize as table actions taken using Copilot in Word,Chat (Copilot in Word) prompts submitted,Add content to presentation actions taken,Organize presentation actions taken,Chat (Copilot in PowerPoint) prompts submitted,Chat (Copilot in Excel) prompts submitted,Total Copilot actions taken,Total Copilot active days,Total Copilot enabled days,Summarize meeting actions taken using Copilot in Teams,Total meetings summarized by Copilot in Teams,Meeting hours summarized by Copilot in Teams,Summarize chat actions taken using Copilot in Teams,Compose chat message actions taken using Copilot in Teams,Total chat conversations summarized by Copilot in Teams,Attended meetings,Meetings,Meeting hours,Uninterrupted hours,Small meeting hours,Multitasking hours,Conflicting meeting hours,Chats sent,Total emails sent using Copilot in Outlook,Summarize email thread actions taken using Copilot in Outlook,Email coaching actions taken using Copilot,Generate email draft actions taken using Copilot in Outlook,Emails sent,Summarize Word document actions taken using Copilot in Word,Summarize presentation actions taken using Copilot in PowerPoint,Create presentation actions taken using Copilot,Rewrite text actions taken using Copilot in Word,Draft Word document actions taken using Copilot,Excel analysis actions taken using Copilot,Create Excel formula actions taken using Copilot,Excel formatting actions taken using Copilot,Copilot chat (work) prompts submitted,Organization,CountryOrRegion,Domain,WeekendDays,IsActive
d77f43d2-858f-4fff-880b-b94a6fb4b8e5,5/25/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,6,0,10,9,7,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,2.851067,0,13.076031,46.189861,0,0,3.442609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aurora Point Campus,Nordhaven,aurora.nordcloud.example,"[FRIDAY, SATURDAY]",TRUE
9c8902d6-ca12-4ead-ad47-ba7d89da92a7,7/20/25,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,1,0,0,0,0,0,6,6,5,9,0,0,9,2.146707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,6,0,0,0,0,0,0,0,1.557693,1.140671,16.659348,0,0.074325,0,226,0,0,0,0,83,0,0,0,0,0,0,0,0,0,Oakfield Advisory Works,Mirelia,oakfield.mirelia.example,"[SATURDAY, SUNDAY]",TRUE
4a1c5953-e0e8-44dd-9dda-372a2afc7e10,1/11/26,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,7,9,6,0,0,5,10,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,12,5,6,0,0,0,0,0,0,0,0,19.011175,14.451086,0,0.318236,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Maplecore Experience Lab,Aventine,maplecore.aventine.example,"[FRIDAY, SATURDAY]",TRUE
24049a7d-2d3b-433e-a75b-2edcf06c1b83,4/20/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,4,7,0,5,9,0,0,0,0,0.909701,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,1.341183,2.960123,83.211376,7.540504,0.336481,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,Bluehaven Service Arena,Driftland,bluehaven.driftland.example,"[SUNDAY, SATURDAY]",TRUE
351fa9dd-81b0-4ae9-b55d-e828ec512a9c,11/16/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2,0,7,8,9,9,0,0,10,0,0,0,0,0,0,38,13,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,8.039357,1.463688,9.560599,38.680062,0,0.129734,0,76,0,0,0,0,11,0,0,0,0,0,0,0,0,7,Mariner Data House,Solstrand,mariner.solstrand.example,"[FRIDAY, SATURDAY]",TRUE
91bb7976-3465-4548-970e-25f9f8a12776,5/4/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,5,10,8,9,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,5,7,0,0,0,0,0,0,1.389227,3.938623,6.915054,29.55491,0,0.823096,1.476591,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,Oakfield Advisory Works,Mirelia,oakfield.mirelia.example,"[FRIDAY, SATURDAY]",FALSE
de558010-d783-44a9-94c7-a357f0384a1b,12/7/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,7,0,10,11,5,5,0,0,10,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2.540431,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oakfield Advisory Works,Mirelia,oakfield.mirelia.example,"[SUNDAY, SATURDAY]",TRUE
3945f60b-26cd-4ab4-8423-6adc7a30aafe,8/17/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,7,0,8,0,0,11,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,38,6,0,0,0,0,0,0,0,0,5.644983,3.437674,18.316159,4.88257,0.312066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sunpeak Delivery Base,Kestrelia,sunpeak.kestrelia.example,"[SUNDAY, SATURDAY]",TRUE
51f4a316-56da-41c3-844d-f670250bdb83,6/8/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,10,7,4,6,0,0,8,0,0,45,0,0,0,0,2,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,65.245437,0.756933,0,0,71,0,0,0,0,14,0,0,0,0,0,0,0,0,41,Skybridge Productivity Center,Luminara,skybridge.luminara.example,"[SATURDAY, SUNDAY]",TRUE
2d1cff16-1292-49b5-ae31-bf68bc0024f4,1/5/25,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,9,11,6,10,0,0,0,4.662075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,0,0,0,0,0,0,0,0,15.505543,11.51004,0.474337,0,0,18,0,0,0,0,28,0,0,0,0,0,0,0,0,0,Northforge Operations Studio,Terralis,northforge.terralis.example,"[SUNDAY, SATURDAY]",TRUE
41f72001-3603-4835-a75b-82cf0936e953,1/26/25,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,4,8,5,5,0,0,6,0.297055,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,2.525159,0,0,40,0,0,0,0,17,0,0,0,0,0,0,0,0,5,Riverside Cloud Atelier,Eldoria,riverside.eldoria.example,"[FRIDAY, SATURDAY]",TRUE
bf236266-b437-4257-bc7a-508dd7ab56bc,3/9/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,9,11,5,10,0,0,7,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0.849306,0,0.431501,0,3.187671,0,0,240,0,0,0,0,36,0,0,0,0,0,0,0,0,0,Riverside Cloud Atelier,Eldoria,riverside.eldoria.example,"[SUNDAY, SATURDAY]",FALSE
9913b085-0458-4857-88e5-142ac52c6922,9/21/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,8,10,9,10,0,0,0,0.385795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,23.42436,6.694542,0,23.878797,14.828443,0.471805,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,38,Sunpeak Delivery Base,Kestrelia,sunpeak.kestrelia.example,"[SATURDAY, SUNDAY]",TRUE
8272f697-d70a-4f05-8bff-54b331106c02,3/16/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,5,0,0,0,0,0,0,0,9,9,9,10,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0.829574,16.813488,92.898176,0.425328,0.494468,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Oakfield Advisory Works,Mirelia,oakfield.mirelia.example,"[SATURDAY, SUNDAY]",TRUE
e5961771-8ce5-4f54-9e38-116fa3a2e5af,6/8/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,5,0,0,0,0,0,0,0,9,5,11,6,0,0,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,19,4,0,0,0,0,0,0,0,0,25.505365,0,49.713739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Skybridge Productivity Center,Luminara,skybridge.luminara.example,"[SUNDAY, SATURDAY]",TRUE
14dbc477-7d24-4f8a-8bf1-62aca89b84db,1/11/26,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,9,9,0,6,0,0,0,0.563325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,11.304685,10.709345,25.451315,0,0,0,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Riverside Cloud Atelier,Eldoria,riverside.eldoria.example,"[SATURDAY, SUNDAY]",TRUE
274a21c2-a2b1-4c06-8437-ad3125f9120b,7/6/25,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,4,8,5,6,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2,0,0,0,0,0,0,0,16.632542,4.727003,12.540106,6.386995,0,0.15937,0.606252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Granitebay Productivity Loft,Cressida,granitebay.cressida.example,"[SUNDAY, SATURDAY]",TRUE
dae1d7fa-0fc4-4892-bff0-5edf99b8e418,10/5/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,10,11,9,6,0,0,0,0.910061,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,1.668504,0,2.174337,0,0.042593,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Granitebay Productivity Loft,Cressida,granitebay.cressida.example,"[SUNDAY, SATURDAY]",TRUE
f723a388-047b-4a37-9dbb-dcd8dc4b6690,7/13/25,4,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,7,1.096926,0,0,0,0,0,0,0,94,0,0,0,0,0,0,13,0,9,0,0,0,0,0,0,0,2.282245,5.207266,18.056417,0.667177,0.547858,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bluehaven Service Arena,Driftland,bluehaven.driftland.example,"[SUNDAY, SATURDAY]",FALSE
3ededdc9-99c5-4900-8de0-6d7d165a8f21,7/20/25,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,6,0.109751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,14.320083,0.7566,3.385674,1.959649,0.67572,0.937647,0.35924,12,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Maplecore Experience Lab,Aventine,maplecore.aventine.example,"[FRIDAY, SATURDAY]",TRUE
87ef7c07-4a3f-4227-8481-c96c1b3922f1,1/18/26,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,8,9,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0.724453,2.744494,0,0,5.294179,0,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sunpeak Delivery Base,Kestrelia,sunpeak.kestrelia.example,"[FRIDAY, SATURDAY]",TRUE
8eaaf4e9-247e-4839-836e-b30c1a91ab10,7/27/25,0,0,0,0,0,0,1,0,0,0,2,1,1,1,0,0,0,2,0,0,0,0,0,7,6,4,10,0,0,9,3.735023,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.440063,0,11.226509,0,0,0.648963,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,Sunpeak Delivery Base,Kestrelia,sunpeak.kestrelia.example,"[SUNDAY, SATURDAY]",FALSE
35691623-4929-4d4a-9a3a-5835e742df95,1/18/26,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2,8,8,5,6,0,0,6,0,0,11,0,0,0,0,2,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,Harborline Collaboration Hub,Vestmark,harborline.vestmark.example,"[SUNDAY, SATURDAY]",TRUE
417f7fb4-44bf-4d8b-83d5-683317d59dbd,7/20/25,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,11,10,9,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,1.460769,15.303114,0,20.503689,7.81754,0,0,55,0,0,0,0,66,0,0,0,0,0,0,0,0,0,Harborline Collaboration Hub,Vestmark,harborline.vestmark.example,"[SUNDAY, SATURDAY]",TRUE
50e8ce78-4a11-44dc-9aff-9f875349f726,2/1/26,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,3,0,0,0,10,10,10,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3.239302,5.30289,0,0.217535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Riverside Cloud Atelier,Eldoria,riverside.eldoria.example,"[SATURDAY, SUNDAY]",TRUE
9197cb32-9f9f-4251-87c9-eab93e524ac4,1/26/25,0,0,0,0,0,0,3,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,8,0,8,10,0,0,8,0,0,9,0,0,0,22,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,4.090547,0,0.771804,43.498085,0,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Aurora Point Campus,Nordhaven,aurora.nordcloud.example,"[FRIDAY, SATURDAY]",TRUE
c2b918e8-ac82-4192-8a96-f2289016a694,9/21/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,5,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.560245,11.24254,0,1.297757,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Skybridge Productivity Center,Luminara,skybridge.luminara.example,"[SATURDAY, SUNDAY]",TRUE
2f282cf7-6d76-4dce-a3b1-1f8a58c960ed,2/23/25,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,10,6,8,9,0,0,9,0.369569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,22.963338,94.883474,9.534932,0,0,72,0,0,0,0,29,0,0,0,0,0,0,0,0,0,Pinecrest Innovation Yard,Arcteris,pinecrest.arcteris.example,"[FRIDAY, SATURDAY]",TRUE
890fd3e5-697f-4385-8de0-04e5367543f3,12/7/25,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,1,8,6,6,0,0,0,7,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2.386754,0,0,0.631778,0,36,0,0,0,0,32,0,0,0,0,0,0,0,0,0,Riverside Cloud Atelier,Eldoria,riverside.eldoria.example,"[SUNDAY, SATURDAY]",TRUE
d3855549-a9b9-403d-8aa9-1abf98d4a238,1/5/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,7,0,0,0,0,0,0,0,10,7,9,11,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,15.498958,1.959995,28.173933,0,0,0,8,0,0,0,0,9,0,0,0,0,0,0,0,0,0,Pinecrest Innovation Yard,Arcteris,pinecrest.arcteris.example,"[SATURDAY, SUNDAY]",TRUE
ca78adfe-639d-4b65-a1ff-784c31a43197,9/28/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,5,0,10,5,9,6,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,11,1,10,0,0,0,0,0,0,0,0.884041,3.657741,53.123463,15.167559,0.346507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Skybridge Productivity Center,Luminara,skybridge.luminara.example,"[SATURDAY, SUNDAY]",TRUE
3c65e5e4-2bec-4dcd-89fc-30babea32eab,9/7/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,7,0,6,8,0,0,8,0.125978,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,1,9,0,0,0,0,0,0,0.813197,0.909538,2.824218,11.977455,0,0,0,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Riverside Cloud Atelier,Eldoria,riverside.eldoria.example,"[SATURDAY, SUNDAY]",TRUE
1170bd15-79a3-4667-8cda-92c2aba727dd,1/26/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,3,0,0,0,0,0,0,0,10,5,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,5,10,0,0,0,0,0,0,8.124506,1.95484,14.66558,15.947891,4.610053,0.843763,0,249,0,0,0,0,10,0,0,0,0,0,0,0,0,0,Maplecore Experience Lab,Aventine,maplecore.aventine.example,"[FRIDAY, SATURDAY]",TRUE
b63b5ef9-be36-44c0-a33a-8a8c1a4ac0fe,3/30/25,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,5,0,6,0,9,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,12.666942,2.341415,0,0.227058,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,Granitebay Productivity Loft,Cressida,granitebay.cressida.example,"[FRIDAY, SATURDAY]",TRUE
0868a05c-dfb2-434b-86a2-0dc2c8d55628,10/5/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2.000931,5.512084,0,47.619534,9.279437,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Sunpeak Delivery Base,Kestrelia,sunpeak.kestrelia.example,"[FRIDAY, SATURDAY]",TRUE
599fc6af-4264-4987-b2f9-a290e75c51aa,10/12/25,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,2,0,0,0,0,0,0,0,7,6,9,10,0,0,6,4.133283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.63079,13.069387,10.172825,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,Sunpeak Delivery Base,Kestrelia,sunpeak.kestrelia.example,"[SATURDAY, SUNDAY]",TRUE
d449e927-923b-4a61-9f5b-9a8343abc803,1/12/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,7,10,9,9,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4.283386,4.273478,10.082018,0,3.468297,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Harborline Collaboration Hub,Vestmark,harborline.vestmark.example,"[FRIDAY, SATURDAY]",TRUE
735d0b14-be19-45c0-8fb7-074ee5436f4d,7/13/25,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,1,0,0,0,0,0,0,0,0,7,0,8,0,0,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,18,0,9,0,0,0,0,0,0,16.382115,5.312036,0,23.383167,0,2.281809,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oakfield Advisory Works,Mirelia,oakfield.mirelia.example,"[SUNDAY, SATURDAY]",FALSE
a2361a7f-3a26-4672-adf5-bec664f0f66a,4/13/25,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,9,9,10,8,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,9,0,0,0,0,0,0,0,13.026688,16.794623,9.58366,3.87854,0.042666,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Northforge Operations Studio,Terralis,northforge.terralis.example,"[FRIDAY, SATURDAY]",TRUE
cbe13984-7e69-4fc5-8b3c-50c0ba3e32ae,2/2/25,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,6,9,0,6,0,0,0,0.873045,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0.943146,2.801829,1.612584,0,1.499428,2.506785,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Bluehaven Service Arena,Driftland,bluehaven.driftland.example,"[FRIDAY, SATURDAY]",TRUE
2f6a7180-76a7-494a-b1d7-01135368756b,9/7/25,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,6,8,6,7,0,0,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,8.397677,0,0,0,0,0.983839,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,Mariner Data House,Solstrand,mariner.solstrand.example,"[FRIDAY, SATURDAY]",TRUE
ba77fa82-b671-4673-ac70-470cb63bddf4,2/16/25,0,0,0,0,0,0,0,2.356536,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,11,8,9,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,8,0,0,0,0,0,0,0,0,1.566599,5.055083,14.985938,0,0,0,33,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Sunpeak Delivery Base,Kestrelia,sunpeak.kestrelia.example,"[SUNDAY, SATURDAY]",TRUE
f9a1027d-4fb6-4c0c-9399-4b4606fe0b23,8/31/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,7,10,0,0,4,0,8,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,65,0,8,0,0,0,0,0,0,10.004532,4.051404,0,5.16162,5.207735,0.00428,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Riverside Cloud Atelier,Eldoria,riverside.eldoria.example,"[SATURDAY, SUNDAY]",TRUE
c318a556-c884-495e-81ce-83ccb605bef8,12/14/25,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,7,8,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,34.647434,1.200158,0,0.188028,0,203,0,0,0,0,9,0,0,0,0,0,0,0,0,0,Maplecore Experience Lab,Aventine,maplecore.aventine.example,"[SATURDAY, SUNDAY]",TRUE
4fce454f-6d0d-4954-9852-38087a129f76,1/25/26,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,5,0,0,0,0,0,0,0,5,6,0,6,0,0,10,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,8.408893,0,17.16057,0.612005,1.393718,0,16,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Maplecore Experience Lab,Aventine,maplecore.aventine.example,"[FRIDAY, SATURDAY]",TRUE
87bfa96d-5fcc-441a-a310-0b9a26e49bdb,6/1/25,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,1,0,0,0,0,0,8,8,8,10,0,0,9,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9.462093,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,Pinecrest Innovation Yard,Arcteris,pinecrest.arcteris.example,"[SUNDAY, SATURDAY]",TRUE
96ac9a42-0d0a-4e60-84b4-822c1b84e987,2/23/25,0,0,0,0,0,0,0,7.576687,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,6,8,0,0,0,0,0,0,10.715466,1.716629,1.127295,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,Maplecore Experience Lab,Aventine,maplecore.aventine.example,"[SATURDAY, SUNDAY]",FALSE
f7355b22-8253-4555-b530-0b89f43c265e,12/7/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,11,8,0,6,0,0,6,1.850327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,7,0,0,0,0,0,0,0,1.138421,0,12.30667,17.301875,0,0.356699,0,0,0,0,0,19,0,0,0,0,0,0,0,0,22,Skybridge Productivity Center,Luminara,skybridge.luminara.example,"[FRIDAY, SATURDAY]",TRUE
8702b70e-baf0-4e9b-a58c-ba3130220c17,5/18/25,0,0,0,0,0,0,0,0.527311,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,8,7,4,9,0,0,9,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,3.86421,23.023615,13.388178,9.049232,0,0.011152,0,103,0,0,0,0,88,0,0,0,0,0,0,0,0,0,Northforge Operations Studio,Terralis,northforge.terralis.example,"[SATURDAY, SUNDAY]",TRUE
c70a2770-c8a1-4c99-820e-10c172adeaa6,8/24/25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,8,6,6,7,0,0,10,0.637571,0,4,0,0,0,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.365411,14.317088,5.461561,3.58372,15.550298,0,0,245,0,0,0,0,59,0,0,0,0,0,0,0,0,54,Northforge Operations Studio,Terralis,northforge.terralis.example,"[SUNDAY, SATURDAY]",TRUE
d00654eb-28c3-4d8a-a3a9-89033a0acc16,9/14/25,0,0,0,0,0,0,2,1.347377,0,0,1,1,1,1,0,0,0,0,0,0,0,0,8,9,5,9,11,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,20,9,9,0,0,0,0,0,0,0,0,2.828503,59.633917,0,0,0,79,0,0,0,0,45,0,0,0,0,0,0,0,0,0,Pinecrest Innovation Yard,Arcteris,pinecrest.arcteris.example,"[FRIDAY, SATURDAY]",FALSE
